region,survey,site,site_id,easting,northing,year,land_use,land_use_sub,loc_id,core_id,z,d,rho_fe,rho_c,f_c,s_fei,S_fez,s_ci,S_cz,i,time
sc,Jena_2,Edinburgh,EB,330360.115165325,672202.231137431,2011,grass,improved pasture,EB_73,EB_2011_73,0.2,0.1,1321.583856,27.78848118,0.0210266499956398,132.1583856,234.24010114,2.778848118,,3,7
sc,Jena_2,Edinburgh,EB,330360.115165325,672202.231137431,2011,grass,improved pasture,EB_73,EB_2011_73,0.3,0.1,1352.44577,23.83258296,0.0176218399943681,135.244577,369.48467814,2.383258296,,4,7
sc,Jena_2,Edinburgh,EB,330360.115165325,672202.231137431,2011,grass,improved pasture,EB_73,EB_2011_73,0.4,0.1,1520.9993,15.33111017,0.0100796299971999,152.09993,521.58460814,1.533111017,,5,7
sc,Jena_2,Edinburgh,EB,330360.115165325,672202.231137431,2011,grass,improved pasture,EB_73,EB_2011_73,0.5,0.1,1464.571303,12.02039574,0.00820744999944875,146.4571303,668.04173844,1.202039574,,6,7
sc,Jena_2,Edinburgh,EB,330360.115165325,672202.231137431,2011,grass,improved pasture,EB_73,EB_2011_73,0.6,0.1,1434.805079,,,143.4805079,811.52224634,,,7,7
sc,Jena_2,Edinburgh,EB,330353.623268031,672194.630292617,2011,grass,improved pasture,EB_74,EB_2011_74,0.05,0.05,,,,,,,,1,7
sc,Jena_2,Edinburgh,EB,330353.623268031,672194.630292617,2011,grass,improved pasture,EB_74,EB_2011_74,0.1,0.05,1132.2122296,,,56.61061148,,,,2,7
sc,Jena_2,Edinburgh,EB,330353.623268031,672194.630292617,2011,grass,improved pasture,EB_74,EB_2011_74,0.2,0.1,1194.483902,26.34572806,0.0220561600000533,119.4483902,,2.634572806,,3,7
sc,Jena_2,Edinburgh,EB,330353.623268031,672194.630292617,2011,grass,improved pasture,EB_74,EB_2011_74,0.3,0.1,1336.923505,26.00530126,0.0194516000075861,133.6923505,,2.600530126,,4,7
sc,Jena_2,Edinburgh,EB,330353.623268031,672194.630292617,2011,grass,improved pasture,EB_74,EB_2011_74,0.4,0.1,,,,,,,,5,7
sc,Jena_2,Edinburgh,EB,330353.623268031,672194.630292617,2011,grass,improved pasture,EB_74,EB_2011_74,0.5,0.1,1608.65444,5.03132415,0.00312766000260441,160.865444,,0.503132415,,6,7
sc,Jena_2,Edinburgh,EB,330353.623268031,672194.630292617,2011,grass,improved pasture,EB_74,EB_2011_74,0.6,0.1,1615.776421,5.14723352,0.00318560999721384,161.5776421,,0.514723352,,7,7
sc,Jena_2,Edinburgh,EB,330347.263668893,672186.772515064,2011,grass,improved pasture,EB_75,EB_2011_75,0.05,0.05,948.5016646,36,0.037954598651318,47.42508323,47.42508323,1.8,1.8,1,7
sc,Jena_2,Edinburgh,EB,330347.263668893,672186.772515064,2011,grass,improved pasture,EB_75,EB_2011_75,0.1,0.05,1060.6271982,30.51804154,0.0287735800022783,53.03135991,100.45644314,1.525902077,3.325902077,2,7
sc,Jena_2,Edinburgh,EB,330347.263668893,672186.772515064,2011,grass,improved pasture,EB_75,EB_2011_75,0.2,0.1,1225.163201,26.89040876,0.0219484300034898,122.5163201,222.97276324,2.689040876,6.014942953,3,7
sc,Jena_2,Edinburgh,EB,330347.263668893,672186.772515064,2011,grass,improved pasture,EB_75,EB_2011_75,0.3,0.1,1444.483667,24.89031697,0.0172312900025335,144.4483667,367.42112994,2.489031697,8.50397465,4,7
sc,Jena_2,Edinburgh,EB,330347.263668893,672186.772515064,2011,grass,improved pasture,EB_75,EB_2011_75,0.4,0.1,1316.105409,20.83063205,0.0158274800084801,131.6105409,499.03167084,2.083063205,10.587037855,5,7
sc,Jena_2,Edinburgh,EB,330347.263668893,672186.772515064,2011,grass,improved pasture,EB_75,EB_2011_75,0.5,0.1,1419.282814,10.59581197,0.00746561000068588,141.9282814,640.95995224,1.059581197,11.646619052,6,7
sc,Jena_2,Edinburgh,EB,330347.263668893,672186.772515064,2011,grass,improved pasture,EB_75,EB_2011_75,0.6,0.1,1612.854583,6.18039425,0.00383196000131898,161.2854583,802.24541054,0.618039425,12.264658477,7,7
sc,Jena_2,Edinburgh,EB,330340.820200589,672179.124966433,2011,grass,improved pasture,EB_76,EB_2011_76,0.05,0.05,822.86263,32.8,0.0398608453029396,41.1431315,41.1431315,1.64,1.64,1,7
sc,Jena_2,Edinburgh,EB,330340.820200589,672179.124966433,2011,grass,improved pasture,EB_76,EB_2011_76,0.1,0.05,1084.0019024,31.90633856,0.0294338400046705,54.20009512,95.34322662,1.595316928,3.235316928,2,7
sc,Jena_2,Edinburgh,EB,330340.820200589,672179.124966433,2011,grass,improved pasture,EB_76,EB_2011_76,0.2,0.1,1207.449558,25.376098,0.0210162800026467,120.7449558,216.08818242,2.5376098,5.772926728,3,7
sc,Jena_2,Edinburgh,EB,330340.820200589,672179.124966433,2011,grass,improved pasture,EB_76,EB_2011_76,0.3,0.1,1310.992193,25.42318012,0.0193923199968285,131.0992193,347.18740172,2.542318012,8.31524474,4,7
sc,Jena_2,Edinburgh,EB,330340.820200589,672179.124966433,2011,grass,improved pasture,EB_76,EB_2011_76,0.4,0.1,1259.129568,15.75383883,0.012511690004249,125.9129568,473.10035852,1.575383883,9.890628623,5,7
sc,Jena_2,Edinburgh,EB,330340.820200589,672179.124966433,2011,grass,improved pasture,EB_76,EB_2011_76,0.5,0.1,1445.579356,11.46734736,0.00793270000183926,144.5579356,617.65829412,1.146734736,11.037363359,6,7
sc,Jena_2,Edinburgh,EB,330340.820200589,672179.124966433,2011,grass,improved pasture,EB_76,EB_2011_76,0.6,0.1,1493.789684,6.02233261,0.00403157999717449,149.3789684,767.03726252,0.602233261,11.63959662,7,7
sc,Jena_2,Edinburgh,EB,330334.376632323,672171.477419096,2011,grass,improved pasture,EB_77,EB_2011_77,0.05,0.05,868.8815788,42.2,0.0485681835472698,43.44407894,43.44407894,2.11,2.11,1,7
sc,Jena_2,Edinburgh,EB,330334.376632323,672171.477419096,2011,grass,improved pasture,EB_77,EB_2011_77,0.1,0.05,1106.646147,38.81065584,0.0350705200078738,55.33230735,98.77638629,1.940532792,4.050532792,2,7
sc,Jena_2,Edinburgh,EB,330334.376632323,672171.477419096,2011,grass,improved pasture,EB_77,EB_2011_77,0.2,0.1,1186.448848,25.09529145,0.0211515999971707,118.6448848,217.42127109,2.509529145,6.560061937,3,7
sc,Jena_2,Edinburgh,EB,330334.376632323,672171.477419096,2011,grass,improved pasture,EB_77,EB_2011_77,0.3,0.1,999.8164447,17.70399974,0.0177072499995859,99.98164447,317.40291556,1.770399974,8.330461911,4,7
sc,Jena_2,Edinburgh,EB,330334.376632323,672171.477419096,2011,grass,improved pasture,EB_77,EB_2011_77,0.4,0.1,1474.980351,25.01155156,0.0169572100015046,147.4980351,464.90095066,2.501155156,10.831617067,5,7
sc,Jena_2,Edinburgh,EB,330334.376632323,672171.477419096,2011,grass,improved pasture,EB_77,EB_2011_77,0.5,0.1,1387.142596,5.81762056,0.00419395999861574,138.7142596,603.61521026,0.581762056,11.413379123,6,7
sc,Jena_2,Edinburgh,EB,330334.376632323,672171.477419096,2011,grass,improved pasture,EB_77,EB_2011_77,0.6,0.1,1404.12578,4.37946831,0.00311900000155257,140.412578,744.02778826,0.437946831,11.851325954,7,7
sc,Jena_2,Edinburgh,EB,330341.702286628,672165.2200689,2011,grass,improved pasture,EB_78,EB_2011_78,0.05,0.05,943.0232184,36,0.0381750939929986,47.15116092,47.15116092,1.8,1.8,1,7
sc,Jena_2,Edinburgh,EB,330341.702286628,672165.2200689,2011,grass,improved pasture,EB_78,EB_2011_78,0.1,0.05,,,,,,,,2,7
sc,Jena_2,Edinburgh,EB,330341.702286628,672165.2200689,2011,grass,improved pasture,EB_78,EB_2011_78,0.2,0.1,1213.11062,24.77988309,0.0204267299959834,121.311062,,2.477988309,,3,7
sc,Jena_2,Edinburgh,EB,330341.702286628,672165.2200689,2011,grass,improved pasture,EB_78,EB_2011_78,0.3,0.1,1273.373529,19.71946246,0.015485999992073,127.3373529,,1.971946246,,4,7
sc,Jena_2,Edinburgh,EB,330341.702286628,672165.2200689,2011,grass,improved pasture,EB_78,EB_2011_78,0.4,0.1,1417.821895,11.19448366,0.00789554999783665,141.7821895,,1.119448366,,5,7
sc,Jena_2,Edinburgh,EB,330341.702286628,672165.2200689,2011,grass,improved pasture,EB_78,EB_2011_78,0.5,0.1,1369.794183,6.53687701,0.00477216000120801,136.9794183,,0.653687701,,6,7
sc,Jena_2,Edinburgh,EB,330341.702286628,672165.2200689,2011,grass,improved pasture,EB_78,EB_2011_78,0.6,0.1,1577.792526,6.92190204,0.00438708000319175,157.7792526,,0.692190204,,7,7
sc,Jena_2,Edinburgh,EB,330347.975294394,672172.622059845,2011,grass,improved pasture,EB_79,EB_2011_79,0.05,0.05,849.8896316,28.6,0.0336514282991754,42.49448158,42.49448158,1.43,1.43,1,7
sc,Jena_2,Edinburgh,EB,330347.975294394,672172.622059845,2011,grass,improved pasture,EB_79,EB_2011_79,0.1,0.05,1197.588355,34.35411536,0.0286860800011704,59.87941775,102.37389933,1.717705768,3.147705768,2,7
sc,Jena_2,Edinburgh,EB,330347.975294394,672172.622059845,2011,grass,improved pasture,EB_79,EB_2011_79,0.2,0.1,1433.892004,24.50085532,0.0170869600023239,143.3892004,245.76309973,2.450085532,5.5977913,3,7
sc,Jena_2,Edinburgh,EB,330347.975294394,672172.622059845,2011,grass,improved pasture,EB_79,EB_2011_79,0.3,0.1,1363.220047,21.66607881,0.0158933100035317,136.3220047,382.08510443,2.166607881,7.764399181,4,7
sc,Jena_2,Edinburgh,EB,330347.975294394,672172.622059845,2011,grass,improved pasture,EB_79,EB_2011_79,0.4,0.1,1347.149938,14.7568825,0.0109541500049418,134.7149938,516.80009823,1.47568825,9.240087431,5,7
sc,Jena_2,Edinburgh,EB,330347.975294394,672172.622059845,2011,grass,improved pasture,EB_79,EB_2011_79,0.5,0.1,1308.25297,8.94939226,0.00684072000234022,130.825297,647.62539523,0.894939226,10.135026657,6,7
sc,Jena_2,Edinburgh,EB,330347.975294394,672172.622059845,2011,grass,improved pasture,EB_79,EB_2011_79,0.6,0.1,1264.242785,8.96130685,0.00708828000153467,126.4242785,774.04967373,0.896130685,11.031157342,7,7
sc,Jena_2,Edinburgh,EB,330378.180886862,672238.776180489,2011,grass,improved pasture,EB_8,EB_2011_8,0.05,0.05,,,,,,,,1,7
sc,Jena_2,Edinburgh,EB,330378.180886862,672238.776180489,2011,grass,improved pasture,EB_8,EB_2011_8,0.1,0.05,1065.375185,27.79076982,0.0260854300074579,53.26875925,,1.389538491,,2,7
sc,Jena_2,Edinburgh,EB,330378.180886862,672238.776180489,2011,grass,improved pasture,EB_8,EB_2011_8,0.2,0.1,1224.250127,27.56746848,0.0225178400001914,122.4250127,,2.756746848,,3,7
sc,Jena_2,Edinburgh,EB,330378.180886862,672238.776180489,2011,grass,improved pasture,EB_8,EB_2011_8,0.3,0.1,1244.885608,22.59782334,0.0181525299953504,124.4885608,,2.259782334,,4,7
sc,Jena_2,Edinburgh,EB,330378.180886862,672238.776180489,2011,grass,improved pasture,EB_8,EB_2011_8,0.4,0.1,,,,,,,,5,7
sc,Jena_2,Edinburgh,EB,330378.180886862,672238.776180489,2011,grass,improved pasture,EB_8,EB_2011_8,0.5,0.1,1407.778077,8.38261456,0.00595450000035766,140.7778077,,0.838261456,,6,7
sc,Jena_2,Edinburgh,EB,330378.180886862,672238.776180489,2011,grass,improved pasture,EB_8,EB_2011_8,0.6,0.1,704.1629608,3.89178898,0.00552683000477409,70.41629608,,0.389178898,,7,7
sc,Jena_2,Edinburgh,EB,330408.046819075,672226.910732683,2011,grass,improved pasture,EB_80,EB_2011_80,0.05,0.05,,,,,,,,1,7
sc,Jena_2,Edinburgh,EB,330408.046819075,672226.910732683,2011,grass,improved pasture,EB_80,EB_2011_80,0.1,0.05,,,,,,,,2,7
sc,Jena_2,Edinburgh,EB,330408.046819075,672226.910732683,2011,grass,improved pasture,EB_80,EB_2011_80,0.2,0.1,,,,,,,,3,7
sc,Jena_2,Edinburgh,EB,330408.046819075,672226.910732683,2011,grass,improved pasture,EB_80,EB_2011_80,0.3,0.1,,,,,,,,4,7
sc,Jena_2,Edinburgh,EB,330408.046819075,672226.910732683,2011,grass,improved pasture,EB_80,EB_2011_80,0.4,0.1,,,,,,,,5,7
sc,Jena_2,Edinburgh,EB,330408.046819075,672226.910732683,2011,grass,improved pasture,EB_80,EB_2011_80,0.5,0.1,,,,,,,,6,7
sc,Jena_2,Edinburgh,EB,330408.046819075,672226.910732683,2011,grass,improved pasture,EB_80,EB_2011_80,0.6,0.1,,,,,,,,7,7
sc,Jena_2,Edinburgh,EB,330354.475510635,672180.611817044,2011,grass,improved pasture,EB_81,EB_2011_81,0.05,0.05,,,,,,,,1,7
sc,Jena_2,Edinburgh,EB,330354.475510635,672180.611817044,2011,grass,improved pasture,EB_81,EB_2011_81,0.1,0.05,1085.8280512,28.6160862,0.026354160005698,54.29140256,,1.43080431,,2,7
sc,Jena_2,Edinburgh,EB,330354.475510635,672180.611817044,2011,grass,improved pasture,EB_81,EB_2011_81,0.2,0.1,1344.045485,25.06544027,0.0186492500065948,134.4045485,,2.506544027,,3,7
sc,Jena_2,Edinburgh,EB,330354.475510635,672180.611817044,2011,grass,improved pasture,EB_81,EB_2011_81,0.3,0.1,1281.408583,19.98141409,0.0155933200035386,128.1408583,,1.998141409,,4,7
sc,Jena_2,Edinburgh,EB,330354.475510635,672180.611817044,2011,grass,improved pasture,EB_81,EB_2011_81,0.4,0.1,1514.24255,15.40678196,0.0101745799971081,151.424255,,1.540678196,,5,7
sc,Jena_2,Edinburgh,EB,330354.475510635,672180.611817044,2011,grass,improved pasture,EB_81,EB_2011_81,0.5,0.1,1492.328765,6.37607911,0.00427256999901091,149.2328765,,0.637607911,,6,7
sc,Jena_2,Edinburgh,EB,330354.475510635,672180.611817044,2011,grass,improved pasture,EB_81,EB_2011_81,0.6,0.1,1314.279261,5.76691283,0.00438789000262555,131.4279261,,0.576691283,,7,7
sc,Jena_2,Edinburgh,EB,330361.283809101,672187.948069102,2011,grass,improved pasture,EB_82,EB_2011_82,0.05,0.05,650.1089576,27.4,0.0421467812121099,32.50544788,32.50544788,1.37,1.37,1,7
sc,Jena_2,Edinburgh,EB,330361.283809101,672187.948069102,2011,grass,improved pasture,EB_82,EB_2011_82,0.1,0.05,1147.1866494,37.47382702,0.0326658500075812,57.35933247,89.86478035,1.873691351,3.243691351,2,7
sc,Jena_2,Edinburgh,EB,330361.283809101,672187.948069102,2011,grass,improved pasture,EB_82,EB_2011_82,0.2,0.1,1225.163201,25.56446364,0.0208661700083171,122.5163201,212.38110045,2.556446364,5.800137715,3,7
sc,Jena_2,Edinburgh,EB,330361.283809101,672187.948069102,2011,grass,improved pasture,EB_82,EB_2011_82,0.3,0.1,1355.915452,22.44225834,0.0165513700038577,135.5915452,347.97264565,2.244225834,8.044363549,4,7
sc,Jena_2,Edinburgh,EB,330361.283809101,672187.948069102,2011,grass,improved pasture,EB_82,EB_2011_82,0.4,0.1,1444.118437,18.66099954,0.0129220700060905,144.4118437,492.38448935,1.866099954,9.910463503,5,7
sc,Jena_2,Edinburgh,EB,330361.283809101,672187.948069102,2011,grass,improved pasture,EB_82,EB_2011_82,0.5,0.1,1558.07012,8.82378735,0.00566328000051756,155.807012,648.19150135,0.882378735,10.792842238,6,7
sc,Jena_2,Edinburgh,EB,330361.283809101,672187.948069102,2011,grass,improved pasture,EB_82,EB_2011_82,0.6,0.1,681.7013311,2.7105672,0.00397618000191697,68.17013311,716.36163446,0.27105672,11.063898958,7,7
sc,Jena_2,Edinburgh,EB,330367.762346642,672195.787126662,2011,grass,improved pasture,EB_83,EB_2011_83,0.05,0.05,718.0416914,30.8,0.0428944452235744,35.90208457,35.90208457,1.54,1.54,1,7
sc,Jena_2,Edinburgh,EB,330367.762346642,672195.787126662,2011,grass,improved pasture,EB_83,EB_2011_83,0.1,0.05,1175.67457,36.55852954,0.0310957900025004,58.7837285,94.68581307,1.827926477,3.367926477,2,7
sc,Jena_2,Edinburgh,EB,330367.762346642,672195.787126662,2011,grass,improved pasture,EB_83,EB_2011_83,0.2,0.1,1275.747522,27.88583791,0.0218584300021082,127.5747522,222.26056527,2.788583791,6.156510268,3,7
sc,Jena_2,Edinburgh,EB,330367.762346642,672195.787126662,2011,grass,improved pasture,EB_83,EB_2011_83,0.3,0.1,1379.838001,24.10105083,0.0174665799989081,137.9838001,360.24436537,2.410105083,8.566615351,4,7
sc,Jena_2,Edinburgh,EB,330367.762346642,672195.787126662,2011,grass,improved pasture,EB_83,EB_2011_83,0.4,0.1,1520.9993,15.44063733,0.0101516399974675,152.09993,512.34429537,1.544063733,10.110679084,5,7
sc,Jena_2,Edinburgh,EB,330367.762346642,672195.787126662,2011,grass,improved pasture,EB_83,EB_2011_83,0.5,0.1,1437.361687,8.01743101,0.00557788000230731,143.7361687,656.08046407,0.801743101,10.912422185,6,7
sc,Jena_2,Edinburgh,EB,330367.762346642,672195.787126662,2011,grass,improved pasture,EB_83,EB_2011_83,0.6,0.1,1374.359555,8.03475334,0.00584617999763534,137.4359555,793.51641957,0.803475334,11.715897519,7,7
sc,Jena_2,Edinburgh,EB,330401.14250198,672219.469860035,2011,grass,improved pasture,EB_84,EB_2011_84,0.05,0.05,,,,,,,,1,7
sc,Jena_2,Edinburgh,EB,330401.14250198,672219.469860035,2011,grass,improved pasture,EB_84,EB_2011_84,0.1,0.05,,,,,,,,2,7
sc,Jena_2,Edinburgh,EB,330401.14250198,672219.469860035,2011,grass,improved pasture,EB_84,EB_2011_84,0.2,0.1,,,,,,,,3,7
sc,Jena_2,Edinburgh,EB,330401.14250198,672219.469860035,2011,grass,improved pasture,EB_84,EB_2011_84,0.3,0.1,,,,,,,,4,7
sc,Jena_2,Edinburgh,EB,330401.14250198,672219.469860035,2011,grass,improved pasture,EB_84,EB_2011_84,0.4,0.1,,,,,,,,5,7
sc,Jena_2,Edinburgh,EB,330401.14250198,672219.469860035,2011,grass,improved pasture,EB_84,EB_2011_84,0.5,0.1,,,,,,,,6,7
sc,Jena_2,Edinburgh,EB,330401.14250198,672219.469860035,2011,grass,improved pasture,EB_84,EB_2011_84,0.6,0.1,,,,,,,,7,7
sc,Jena_2,Edinburgh,EB,330374.371322019,672203.524291225,2011,grass,improved pasture,EB_85,EB_2011_85,0.05,0.05,863.4031324,36.8,0.0426220367045775,43.17015662,43.17015662,1.84,1.84,1,7
sc,Jena_2,Edinburgh,EB,330374.371322019,672203.524291225,2011,grass,improved pasture,EB_85,EB_2011_85,0.1,0.05,1200.8754228,32.62891406,0.027170939999689,60.04377114,103.21392776,1.631445703,3.471445703,2,7
sc,Jena_2,Edinburgh,EB,330374.371322019,672203.524291225,2011,grass,improved pasture,EB_85,EB_2011_85,0.2,0.1,1390.794894,26.9346346,0.0193663599975799,139.0794894,242.29341716,2.69346346,6.164909163,3,7
sc,Jena_2,Edinburgh,EB,330374.371322019,672203.524291225,2011,grass,improved pasture,EB_85,EB_2011_85,0.3,0.1,1375.455244,22.88358644,0.0166371000000346,137.5455244,379.83894156,2.288358644,8.453267807,4,7
sc,Jena_2,Edinburgh,EB,330374.371322019,672203.524291225,2011,grass,improved pasture,EB_85,EB_2011_85,0.4,0.1,1348.610857,16.77394093,0.0124379400054022,134.8610857,514.70002726,1.677394093,10.1306619,5,7
sc,Jena_2,Edinburgh,EB,330374.371322019,672203.524291225,2011,grass,improved pasture,EB_85,EB_2011_85,0.5,0.1,1450.144728,10.2482598,0.00706705999899342,145.0144728,659.71450006,1.02482598,11.15548788,6,7
sc,Jena_2,Edinburgh,EB,330374.371322019,672203.524291225,2011,grass,improved pasture,EB_85,EB_2011_85,0.6,0.1,1558.252735,9.43970808,0.00605788000108981,155.8252735,815.53977356,0.943970808,12.099458688,7,7
sc,Jena_2,Edinburgh,EB,330380.751519511,672210.772720157,2011,grass,improved pasture,EB_86,EB_2011_86,0.05,0.05,782.3221276,28.2,0.0360465325025532,39.11610638,39.11610638,1.41,1.41,1,7
sc,Jena_2,Edinburgh,EB,330380.751519511,672210.772720157,2011,grass,improved pasture,EB_86,EB_2011_86,0.1,0.05,1211.8323154,34.00041562,0.0280570299932769,60.59161577,99.70772215,1.700020781,3.110020781,2,7
sc,Jena_2,Edinburgh,EB,330380.751519511,672210.772720157,2011,grass,improved pasture,EB_86,EB_2011_86,0.2,0.1,1388.238285,31.55001951,0.0227266600056344,138.8238285,238.53155065,3.155001951,6.265022732,3,7
sc,Jena_2,Edinburgh,EB,330380.751519511,672210.772720157,2011,grass,improved pasture,EB_86,EB_2011_86,0.3,0.1,1432.97893,25.24553496,0.0176175200008,143.297893,381.82944365,2.524553496,8.789576228,4,7
sc,Jena_2,Edinburgh,EB,330380.751519511,672210.772720157,2011,grass,improved pasture,EB_86,EB_2011_86,0.4,0.1,1525.382057,23.11922434,0.0151563500002544,152.5382057,534.36764935,2.311922434,11.101498662,5,7
sc,Jena_2,Edinburgh,EB,330380.751519511,672210.772720157,2011,grass,improved pasture,EB_86,EB_2011_86,0.5,0.1,1554.783052,16.17709786,0.0104047299970183,155.4783052,689.84595455,1.617709786,12.719208448,6,7
sc,Jena_2,Edinburgh,EB,330380.751519511,672210.772720157,2011,grass,improved pasture,EB_86,EB_2011_86,0.6,0.1,1466.945297,12.03305888,0.00820279999847874,146.6945297,836.54048425,1.203305888,13.922514336,7,7
sc,Jena_2,Edinburgh,EB,330387.308885589,672218.322614461,2011,grass,improved pasture,EB_87,EB_2011_87,0.05,0.05,870.7077276,41.4,0.0475475279335284,43.53538638,43.53538638,2.07,2.07,1,7
sc,Jena_2,Edinburgh,EB,330387.308885589,672218.322614461,2011,grass,improved pasture,EB_87,EB_2011_87,0.1,0.05,1174.5788808,34.59167692,0.0294502799985981,58.72894404,102.26433042,1.729583846,3.799583846,2,7
sc,Jena_2,Edinburgh,EB,330387.308885589,672218.322614461,2011,grass,improved pasture,EB_87,EB_2011_87,0.2,0.1,1388.968745,28.78526606,0.0207241999963073,138.8968745,241.16120492,2.878526606,6.678110452,3,7
sc,Jena_2,Edinburgh,EB,330387.308885589,672218.322614461,2011,grass,improved pasture,EB_87,EB_2011_87,0.3,0.1,1413.804368,23.85123314,0.0168702500005291,141.3804368,382.54164172,2.385123314,9.063233766,4,7
sc,Jena_2,Edinburgh,EB,330387.308885589,672218.322614461,2011,grass,improved pasture,EB_87,EB_2011_87,0.4,0.1,1371.437717,19.00153014,0.0138551899983949,137.1437717,519.68541342,1.900153014,10.96338678,5,7
sc,Jena_2,Edinburgh,EB,330387.308885589,672218.322614461,2011,grass,improved pasture,EB_87,EB_2011_87,0.5,0.1,1517.164388,6.81649822,0.00449291999859411,151.7164388,671.40185222,0.681649822,11.645036602,6,7
sc,Jena_2,Edinburgh,EB,330387.308885589,672218.322614461,2011,grass,improved pasture,EB_87,EB_2011_87,0.6,0.1,944.3015224,4.62176104,0.004894369997682,94.43015224,765.83200446,0.462176104,12.107212706,7,7
sc,Jena_2,Edinburgh,EB,330393.495306844,672225.912870878,2011,grass,improved pasture,EB_88,EB_2011_88,0.05,0.05,,,,,,,,1,7
sc,Jena_2,Edinburgh,EB,330393.495306844,672225.912870878,2011,grass,improved pasture,EB_88,EB_2011_88,0.1,0.05,,,,,,,,2,7
sc,Jena_2,Edinburgh,EB,330393.495306844,672225.912870878,2011,grass,improved pasture,EB_88,EB_2011_88,0.2,0.1,,,,,,,,3,7
sc,Jena_2,Edinburgh,EB,330393.495306844,672225.912870878,2011,grass,improved pasture,EB_88,EB_2011_88,0.3,0.1,,,,,,,,4,7
sc,Jena_2,Edinburgh,EB,330393.495306844,672225.912870878,2011,grass,improved pasture,EB_88,EB_2011_88,0.4,0.1,,,,,,,,5,7
sc,Jena_2,Edinburgh,EB,330393.495306844,672225.912870878,2011,grass,improved pasture,EB_88,EB_2011_88,0.5,0.1,,,,,,,,6,7
sc,Jena_2,Edinburgh,EB,330393.495306844,672225.912870878,2011,grass,improved pasture,EB_88,EB_2011_88,0.6,0.1,,,,,,,,7,7
sc,Jena_2,Edinburgh,EB,330400.395942433,672233.991849651,2011,grass,improved pasture,EB_89,EB_2011_89,0.05,0.05,915.2657572,41.4,0.0452327640079661,45.76328786,45.76328786,2.07,2.07,1,7
sc,Jena_2,Edinburgh,EB,330400.395942433,672233.991849651,2011,grass,improved pasture,EB_89,EB_2011_89,0.1,0.05,1190.28376,34.99869898,0.0294036599978479,59.514188,105.27747586,1.749934949,3.819934949,2,7
sc,Jena_2,Edinburgh,EB,330400.395942433,672233.991849651,2011,grass,improved pasture,EB_89,EB_2011_89,0.2,0.1,1425.309105,28.27901634,0.0198406200036167,142.5309105,247.80838636,2.827901634,6.647836583,3,7
sc,Jena_2,Edinburgh,EB,330400.395942433,672233.991849651,2011,grass,improved pasture,EB_89,EB_2011_89,0.3,0.1,1367.237575,22.37409093,0.0163644499969217,136.7237575,384.53214386,2.237409093,8.885245676,4,7
sc,Jena_2,Edinburgh,EB,330400.395942433,672233.991849651,2011,grass,improved pasture,EB_89,EB_2011_89,0.4,0.1,1482.832791,23.01860655,0.0155234000014773,148.2832791,532.81542296,2.301860655,11.187106331,5,7
sc,Jena_2,Edinburgh,EB,330400.395942433,672233.991849651,2011,grass,improved pasture,EB_89,EB_2011_89,0.5,0.1,1407.230232,12.22317365,0.00868597999961104,140.7230232,673.53844616,1.222317365,12.409423696,6,7
sc,Jena_2,Edinburgh,EB,330400.395942433,672233.991849651,2011,grass,improved pasture,EB_89,EB_2011_89,0.6,0.1,1584.184047,13.91430037,0.00878325999832518,158.4184047,831.95685086,1.391430037,13.800853733,7,7
sc,Jena_2,Edinburgh,EB,330371.728991943,672231.223762367,2011,grass,improved pasture,EB_9,EB_2011_9,0.05,0.05,941.5622992,35,0.0371722614953231,47.07811496,47.07811496,1.75,1.75,1,7
sc,Jena_2,Edinburgh,EB,330371.728991943,672231.223762367,2011,grass,improved pasture,EB_9,EB_2011_9,0.1,0.05,,,,,,,,2,7
sc,Jena_2,Edinburgh,EB,330371.728991943,672231.223762367,2011,grass,improved pasture,EB_9,EB_2011_9,0.2,0.1,1181.153016,,,118.1153016,,,,3,7
sc,Jena_2,Edinburgh,EB,330371.728991943,672231.223762367,2011,grass,improved pasture,EB_9,EB_2011_9,0.3,0.1,1361.393899,23.88012869,0.0175409399935911,136.1393899,,2.388012869,,4,7
sc,Jena_2,Edinburgh,EB,330371.728991943,672231.223762367,2011,grass,improved pasture,EB_9,EB_2011_9,0.4,0.1,1357.741601,16.11025581,0.0118654799986496,135.7741601,,1.611025581,,5,7
sc,Jena_2,Edinburgh,EB,330371.728991943,672231.223762367,2011,grass,improved pasture,EB_9,EB_2011_9,0.5,0.1,1389.516589,8.46462937,0.00609178000249121,138.9516589,,0.846462937,,6,7
sc,Jena_2,Edinburgh,EB,330371.728991943,672231.223762367,2011,grass,improved pasture,EB_9,EB_2011_9,0.6,0.1,1641.525118,6.07470993,0.00370065000126303,164.1525118,,0.607470993,,7,7
sc,Jena_2,Edinburgh,EB,330394.65784678,672212.044925842,2011,grass,improved pasture,EB_90,EB_2011_90,0.05,0.05,1040.1743322,47.4,0.0455692844292241,52.00871661,52.00871661,2.37,2.37,1,7
sc,Jena_2,Edinburgh,EB,330394.65784678,672212.044925842,2011,grass,improved pasture,EB_90,EB_2011_90,0.1,0.05,1161.06538,32.7613174,0.0282165999988735,58.053269,110.06198561,1.63806587,4.00806587,2,7
sc,Jena_2,Edinburgh,EB,330394.65784678,672212.044925842,2011,grass,improved pasture,EB_90,EB_2011_90,0.2,0.1,1222.241363,25.81654875,0.021122300006795,122.2241363,232.28612191,2.581654875,6.589720745,3,7
